"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
2473,2002,14,"Eurostat","EUROSTAT",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
2509,2002,14,"Eurostat","EUROSTAT",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
2881,2002,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
2882,2002,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
2893,2002,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",15
2894,2002,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
2899,2002,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
2902,2002,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
2903,2002,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
2904,2002,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
2905,2002,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",21
2906,2002,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
2907,2002,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
2917,2002,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",17
2918,2002,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
2919,2002,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
2923,2002,17,"Health and Consumers","SANCO",4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
2926,2002,17,"Health and Consumers","SANCO",4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
2929,2002,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",12
2930,2002,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
2941,2002,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
2942,2002,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
2947,2002,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
2953,2002,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",8
2954,2002,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
2965,2002,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
2966,2002,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
2977,2002,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",12
2978,2002,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
2989,2002,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
2990,2002,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",8
2991,2002,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
2992,2002,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",4,"Letter of formal notice (Art. 260)",3
2993,2002,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",5,"Reasoned opinion (Art. 260)",2
3001,2002,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",22
3002,2002,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
3003,2002,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
3013,2002,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
3014,2002,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3021,2002,17,"Health and Consumers","SANCO",12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3025,2002,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",19
3026,2002,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",10
3027,2002,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",7
3031,2002,17,"Health and Consumers","SANCO",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3037,2002,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",18
3043,2002,17,"Health and Consumers","SANCO",14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3049,2002,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",9
3055,2002,17,"Health and Consumers","SANCO",15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3421,2002,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3422,2002,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
3427,2002,20,"Internal Market and Services","MARKT",1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
3428,2002,20,"Internal Market and Services","MARKT",1,"Belgium","BE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3433,2002,20,"Internal Market and Services","MARKT",2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3434,2002,20,"Internal Market and Services","MARKT",2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
3439,2002,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
3440,2002,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
3441,2002,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3442,2002,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3443,2002,20,"Internal Market and Services","MARKT",2,"France","FR",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
3445,2002,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
3451,2002,20,"Internal Market and Services","MARKT",3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
3452,2002,20,"Internal Market and Services","MARKT",3,"Germany","DE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
3453,2002,20,"Internal Market and Services","MARKT",3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
3454,2002,20,"Internal Market and Services","MARKT",3,"Germany","DE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3457,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
3458,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
3463,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",24
3464,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3466,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3467,2002,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",5,"Reasoned opinion (Art. 260)",1
3469,2002,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
3470,2002,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
3475,2002,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3476,2002,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3477,2002,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3481,2002,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3482,2002,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3487,2002,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
3493,2002,20,"Internal Market and Services","MARKT",7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
3499,2002,20,"Internal Market and Services","MARKT",7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
3505,2002,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3506,2002,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3511,2002,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
3512,2002,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
3514,2002,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3517,2002,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
3518,2002,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
3523,2002,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
3529,2002,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
3530,2002,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
3535,2002,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
3536,2002,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
3537,2002,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
3541,2002,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
3542,2002,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3547,2002,20,"Internal Market and Services","MARKT",11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
3549,2002,20,"Internal Market and Services","MARKT",11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3553,2002,20,"Internal Market and Services","MARKT",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
3559,2002,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",12
3560,2002,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
3561,2002,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
3562,2002,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
3565,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
3566,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",3
3567,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",3,"Referral to the Court (Art. 258)",2
3571,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
3572,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
3573,2002,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",4
3577,2002,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
3578,2002,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
3583,2002,20,"Internal Market and Services","MARKT",14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
3584,2002,20,"Internal Market and Services","MARKT",14,"Finland","FI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3589,2002,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
3595,2002,20,"Internal Market and Services","MARKT",15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
3596,2002,20,"Internal Market and Services","MARKT",15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3787,2002,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3788,2002,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3789,2002,22,"Justice and Consumers","JUST",1,"Belgium","BE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3836,2002,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3847,2002,22,"Justice and Consumers","JUST",6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
3895,2002,22,"Justice and Consumers","JUST",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3920,2002,22,"Justice and Consumers","JUST",12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3921,2002,22,"Justice and Consumers","JUST",12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
3931,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
3932,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
3933,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4159,2002,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4219,2002,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4279,2002,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4315,2002,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4471,2002,25,"Migration and Home Affairs","HOME",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4501,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
4502,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
4507,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4513,2002,26,"Mobility and Transport","MOVE",2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
4514,2002,26,"Mobility and Transport","MOVE",2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
4516,2002,26,"Mobility and Transport","MOVE",2,"France","FR",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
4525,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
4531,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
4532,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
4533,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4537,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
4538,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
4545,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
4549,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
4550,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",4
4552,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"noncommunication",4,"Letter of formal notice (Art. 260)",1
4561,2002,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
