"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_stage_ID","decision_stage","count_decisions"
1963,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
1964,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
1965,2002,22,"Justice and Consumers","JUST",13,"Austria","AT",3,"Referral to the Court (Art. 258)",1
2077,2002,24,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
2107,2002,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
2137,2002,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",1
2155,2002,24,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
2233,2002,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
2251,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",4
2252,2002,26,"Mobility and Transport","MOVE",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",1
2257,2002,26,"Mobility and Transport","MOVE",2,"France","FR",1,"Letter of formal notice (Art. 258)",5
2258,2002,26,"Mobility and Transport","MOVE",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
2260,2002,26,"Mobility and Transport","MOVE",2,"France","FR",4,"Letter of formal notice (Art. 260)",1
2263,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",5
2264,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",1
2265,2002,26,"Mobility and Transport","MOVE",3,"Germany","DE",3,"Referral to the Court (Art. 258)",1
2269,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",4
2270,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",2
2271,2002,26,"Mobility and Transport","MOVE",4,"Italy","IT",3,"Referral to the Court (Art. 258)",1
2275,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",5
2276,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",4
2278,2002,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",4,"Letter of formal notice (Art. 260)",1
2281,2002,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
2287,2002,26,"Mobility and Transport","MOVE",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",2
2293,2002,26,"Mobility and Transport","MOVE",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",4
2294,2002,26,"Mobility and Transport","MOVE",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",2
2299,2002,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",5
2300,2002,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
2305,2002,26,"Mobility and Transport","MOVE",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",4
2311,2002,26,"Mobility and Transport","MOVE",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",4
2312,2002,26,"Mobility and Transport","MOVE",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",3
2314,2002,26,"Mobility and Transport","MOVE",11,"Portugal","PT",4,"Letter of formal notice (Art. 260)",1
2317,2002,26,"Mobility and Transport","MOVE",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",3
2319,2002,26,"Mobility and Transport","MOVE",12,"Spain","ES",3,"Referral to the Court (Art. 258)",2
2323,2002,26,"Mobility and Transport","MOVE",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",4
2324,2002,26,"Mobility and Transport","MOVE",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
2329,2002,26,"Mobility and Transport","MOVE",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",4
2335,2002,26,"Mobility and Transport","MOVE",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",3
2521,2002,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",5
2522,2002,29,"Taxation and Customs Union","TAXUD",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",2
2527,2002,29,"Taxation and Customs Union","TAXUD",2,"France","FR",1,"Letter of formal notice (Art. 258)",4
2528,2002,29,"Taxation and Customs Union","TAXUD",2,"France","FR",2,"Reasoned opinion (Art. 258)",1
2530,2002,29,"Taxation and Customs Union","TAXUD",2,"France","FR",4,"Letter of formal notice (Art. 260)",1
2531,2002,29,"Taxation and Customs Union","TAXUD",2,"France","FR",5,"Reasoned opinion (Art. 260)",1
2533,2002,29,"Taxation and Customs Union","TAXUD",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",8
2539,2002,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",3
2540,2002,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
2542,2002,29,"Taxation and Customs Union","TAXUD",4,"Italy","IT",4,"Letter of formal notice (Art. 260)",1
2545,2002,29,"Taxation and Customs Union","TAXUD",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",4
2551,2002,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",4
2554,2002,29,"Taxation and Customs Union","TAXUD",6,"Netherlands","NL",4,"Letter of formal notice (Art. 260)",1
2557,2002,29,"Taxation and Customs Union","TAXUD",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",3
2563,2002,29,"Taxation and Customs Union","TAXUD",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",2
2569,2002,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
2572,2002,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",4,"Letter of formal notice (Art. 260)",1
2573,2002,29,"Taxation and Customs Union","TAXUD",9,"United Kingdom","UK",5,"Reasoned opinion (Art. 260)",1
2575,2002,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",5
2578,2002,29,"Taxation and Customs Union","TAXUD",10,"Greece","EL",4,"Letter of formal notice (Art. 260)",1
2581,2002,29,"Taxation and Customs Union","TAXUD",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",2
2587,2002,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
2588,2002,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",2
2589,2002,29,"Taxation and Customs Union","TAXUD",12,"Spain","ES",3,"Referral to the Court (Art. 258)",1
2593,2002,29,"Taxation and Customs Union","TAXUD",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",3
2599,2002,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",3
2602,2002,29,"Taxation and Customs Union","TAXUD",14,"Finland","FI",4,"Letter of formal notice (Art. 260)",1
2605,2002,29,"Taxation and Customs Union","TAXUD",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",2
2701,2003,1,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",6
2707,2003,1,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Letter of formal notice (Art. 258)",4
2708,2003,1,"Agriculture and Rural Development","AGRI",2,"France","FR",2,"Reasoned opinion (Art. 258)",1
2713,2003,1,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",6
2719,2003,1,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",6
2725,2003,1,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
2737,2003,1,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",3
2749,2003,1,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",6
2755,2003,1,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
2761,2003,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",8
2763,2003,1,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",1
2773,2003,1,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",6
2791,2003,2,"Budget","BUDG",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",1
2803,2003,2,"Budget","BUDG",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
2809,2003,2,"Budget","BUDG",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",1
2815,2003,2,"Budget","BUDG",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
2822,2003,2,"Budget","BUDG",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
2823,2003,2,"Budget","BUDG",6,"Netherlands","NL",3,"Referral to the Court (Art. 258)",2
2827,2003,2,"Budget","BUDG",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
2829,2003,2,"Budget","BUDG",7,"Denmark","DK",3,"Referral to the Court (Art. 258)",1
2845,2003,2,"Budget","BUDG",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
2851,2003,2,"Budget","BUDG",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",4
2857,2003,2,"Budget","BUDG",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",1
2858,2003,2,"Budget","BUDG",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",1
2864,2003,2,"Budget","BUDG",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
2869,2003,2,"Budget","BUDG",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
2875,2003,2,"Budget","BUDG",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",2
2971,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",6
2972,2003,4,"Communication Networks, Content and Technology","CONNECT",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",4
2977,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",1,"Letter of formal notice (Art. 258)",5
2978,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",2,"Reasoned opinion (Art. 258)",4
2979,2003,4,"Communication Networks, Content and Technology","CONNECT",2,"France","FR",3,"Referral to the Court (Art. 258)",2
2983,2003,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",6
2984,2003,4,"Communication Networks, Content and Technology","CONNECT",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",4
2989,2003,4,"Communication Networks, Content and Technology","CONNECT",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",1
2995,2003,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",6
2996,2003,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",5
2997,2003,4,"Communication Networks, Content and Technology","CONNECT",5,"Luxembourg","LU",3,"Referral to the Court (Art. 258)",1
3001,2003,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",5
3002,2003,4,"Communication Networks, Content and Technology","CONNECT",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",4
3025,2003,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",5
3026,2003,4,"Communication Networks, Content and Technology","CONNECT",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",4
3031,2003,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",5
3032,2003,4,"Communication Networks, Content and Technology","CONNECT",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",4
3037,2003,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
3038,2003,4,"Communication Networks, Content and Technology","CONNECT",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",1
3049,2003,4,"Communication Networks, Content and Technology","CONNECT",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
3055,2003,4,"Communication Networks, Content and Technology","CONNECT",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
3061,2003,5,"Competition","COMP",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",1
3062,2003,5,"Competition","COMP",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",1
3067,2003,5,"Competition","COMP",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
3068,2003,5,"Competition","COMP",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
3070,2003,5,"Competition","COMP",2,"France","FR",4,"Letter of formal notice (Art. 260)",1
3073,2003,5,"Competition","COMP",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
3074,2003,5,"Competition","COMP",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",1
3085,2003,5,"Competition","COMP",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
3086,2003,5,"Competition","COMP",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
3091,2003,5,"Competition","COMP",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
3092,2003,5,"Competition","COMP",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
3115,2003,5,"Competition","COMP",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
3116,2003,5,"Competition","COMP",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",1
3121,2003,5,"Competition","COMP",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",1
3122,2003,5,"Competition","COMP",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",1
3123,2003,5,"Competition","COMP",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",1
3127,2003,5,"Competition","COMP",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",1
3145,2003,5,"Competition","COMP",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
3304,2003,7,"Economic and Financial Affairs","ECFIN",11,"Portugal","PT",4,"Letter of formal notice (Art. 260)",1
3331,2003,8,"Education, Youth, Sport and Culture","EAC",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",1
3404,2003,8,"Education, Youth, Sport and Culture","EAC",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
3421,2003,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
3422,2003,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",2
3423,2003,9,"Employment, Social Affairs and Inclusion","EMPL",1,"Belgium","BE",3,"Referral to the Court (Art. 258)",1
3427,2003,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",1,"Letter of formal notice (Art. 258)",9
3428,2003,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
3429,2003,9,"Employment, Social Affairs and Inclusion","EMPL",2,"France","FR",3,"Referral to the Court (Art. 258)",1
3433,2003,9,"Employment, Social Affairs and Inclusion","EMPL",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",2
3439,2003,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",3
3440,2003,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",3
3441,2003,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",3,"Referral to the Court (Art. 258)",1
3443,2003,9,"Employment, Social Affairs and Inclusion","EMPL",4,"Italy","IT",5,"Reasoned opinion (Art. 260)",1
3445,2003,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",2
3446,2003,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",2
3448,2003,9,"Employment, Social Affairs and Inclusion","EMPL",5,"Luxembourg","LU",4,"Letter of formal notice (Art. 260)",1
3451,2003,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",4
3452,2003,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
3454,2003,9,"Employment, Social Affairs and Inclusion","EMPL",6,"Netherlands","NL",4,"Letter of formal notice (Art. 260)",1
3457,2003,9,"Employment, Social Affairs and Inclusion","EMPL",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",5
3463,2003,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",3
3464,2003,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",1
3465,2003,9,"Employment, Social Affairs and Inclusion","EMPL",8,"Ireland","IE",3,"Referral to the Court (Art. 258)",1
3469,2003,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",4
3470,2003,9,"Employment, Social Affairs and Inclusion","EMPL",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",2
3475,2003,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",6
3476,2003,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",2
3477,2003,9,"Employment, Social Affairs and Inclusion","EMPL",10,"Greece","EL",3,"Referral to the Court (Art. 258)",2
3481,2003,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",4
3482,2003,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
3483,2003,9,"Employment, Social Affairs and Inclusion","EMPL",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",1
3487,2003,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",2
3489,2003,9,"Employment, Social Affairs and Inclusion","EMPL",12,"Spain","ES",3,"Referral to the Court (Art. 258)",1
3493,2003,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",3
3494,2003,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",3
3495,2003,9,"Employment, Social Affairs and Inclusion","EMPL",13,"Austria","AT",3,"Referral to the Court (Art. 258)",6
3499,2003,9,"Employment, Social Affairs and Inclusion","EMPL",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",4
3505,2003,9,"Employment, Social Affairs and Inclusion","EMPL",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",5
